"gre","gpa","rank","gre_math","household","sex","y"
691.553920956711,3.26534384144035,"3",207.683315712725,103.515019662461,1,0
704.977736526128,3.10118518061315,"4",222.831153648062,167.324198780056,0,0
721.129901393236,3.39998365199555,"4",238.381155024456,186.121514563677,0,0
607.036797641494,2.98502189149738,"2",176.502488014593,180.980140917419,1,1
576.980155914634,3.05473603159477,"3",179.30338975507,121.299497741028,1,1
495.917264315159,3.5611311650399,"1",137.147111860638,210.623896519459,0,0
600.09863914341,2.2662994580637,"2",186.435469047519,86.9702954064242,0,0
546.24842497757,3.15214970703291,"4",146.347728798142,132.208301607389,0,0
700.839838905951,2.87701243808775,"1",231.994684641191,276.599115502482,1,1
621.521514649708,2.74809962333675,"2",191.898428909919,119.485959606735,0,0
621.972204169939,3.19291565010293,"1",188.992882796028,158.122171803163,1,0
493.622170540286,2.89384225565193,"2",151.702611480152,92.8269408625399,0,1
357.747094656039,2.8104619326383,"2",110.328585580407,170.094518195887,1,1
519.799011131033,3.09402761329788,"3",170.004611682705,136.743332870726,1,1
583.929648302557,3.04153895934793,"3",171.104083358639,117.167389697663,1,0
715.691928922244,3.38608010953352,"2",221.005102396038,121.286040886392,1,0
477.34489608686,3.77530193358354,"3",145.518062543552,241.525719282904,1,1
522.414216498927,3.4869507250978,"4",144.493259025328,100.541898509162,1,0
369.352281453945,3.22262212216306,"4",111.752873774669,408.126854493329,1,1
422.135034328373,3.19009654504593,"2",116.373376314341,146.051787204326,1,0
385.419916451352,3.67689956798753,"3",113.524524441468,83.5083999558128,1,0
499.122064076975,3.16791988476506,"3",142.309204079636,70.2818460816436,0,1
700.591313017109,4,"2",218.23579145035,290.174565270543,0,0
568.373425881787,3.42828856068768,"3",164.778711271531,112.231418132805,1,1
514.914295308661,3.55064763907099,"3",129.497328413691,155.973273625478,1,1
462.486923306227,3.51706820635323,"4",151.725055466495,235.731845049279,0,0
625.247134222622,3.85670928119586,"3",156.815049278038,116.493820710088,1,1
533.943437373793,3.51671543962712,"3",146.688449492568,92.7745213652765,1,1
489.194142826975,3.26045830092075,"1",156.23303143862,51.8136191816683,1,0
708.841675190651,3.70669923723395,"2",229.000170257436,213.09833407963,0,0
800,3.32604637567906,"4",249.003146615337,240.094640333117,1,1
444.450747346343,3.59331163963028,"2",143.154004573395,126.439565766038,0,0
530.640649965456,2.6165478591257,"4",141.283263922608,154.897469347206,0,1
671.426518670361,3.94349513193964,"2",226.275712647476,201.066475910839,1,0
536.43005912527,3.28144665766627,"3",152.942337063674,150.505402551114,0,0
621.499251909354,3.71291300484617,"3",172.604000612096,168.969604779189,0,1
565.346788536803,2.98496914813259,"3",156.122222936783,158.82775928037,1,0
637.668195209322,3.27539522032635,"1",189.52661736965,198.983797944907,1,0
419.350071953461,3.47594890419018,"2",128.386164975927,87.0951628787094,0,0
680.942714911725,3.60271919254297,"1",221.872383021419,131.100146135466,1,0
472.826817423292,3.4060597291231,"2",148.554350448925,136.151682672554,0,0
617.887568550254,3.02477020929169,"2",184.613630420713,246.866094422204,1,0
689.479096917677,3.18223115485731,"2",221.902445906865,95.8770483260078,1,0
481.563608765967,2.78697146902949,"4",143.514373818017,72.6056796054246,1,1
349.158051269385,3.67124959029524,"3",108.215764047267,240.413590742567,0,1
586.671148478629,3.90775565217928,"1",169.165452975299,213.130252715131,1,0
800,3.32609310715012,"3",241.101156751308,113.75851273628,1,1
624.522496161962,3.23495414498671,"1",174.45919839559,120.505868528611,1,1
706.326490906994,3.58060403479726,"4",213.856525928793,170.021273626573,0,0
593.730164798455,2.99348887700423,"3",204.527130082273,80.3532367069781,0,1
578.198707959923,3.6278347939918,"4",168.764012221046,374.891185661815,1,1
530.113469967272,2.57916571452816,"2",176.790466372158,66.643457883733,0,0
680.547246002558,4,"2",226.074389880004,112.602571507693,0,0
431.157203928178,3.15172124589469,"4",158.592102309965,128.415899544726,0,1
454.210805145153,2.98438775715312,"4",136.588543488782,219.030294790431,0,1
596.510978164271,4,"2",176.220354629972,97.372246568937,1,0
584.174336597045,3.81235357731524,"2",171.393177794637,81.7713741005632,0,0
565.250869833146,3.51356981059164,"3",160.267585446335,84.1105069704333,0,0
800,3.40409781287629,"1",251.037393232202,119.896538233051,0,0
444.624995966815,2.82043241923502,"3",136.175212400815,137.894860708019,1,1
595.922024014392,3.47103199956769,"2",174.893670444819,136.236768644469,0,0
349.496948865317,3.10825557253691,"1",113.118393068777,145.054249450349,1,0
513.828477359774,3.64641099153757,"1",154.216039637072,111.18388612224,1,0
616.818120630197,3.4552223806387,"2",190.203195192706,188.638213975944,0,0
521.331923901339,3.1947047391478,"1",162.349971796769,192.512134986626,1,0
623.743348045713,3.60877927646352,"3",175.072970697404,280.721153616534,1,0
635.061484405929,2.96643646237001,"3",186.373800552468,97.9822697701304,1,0
508.137566334601,3.24348943506155,"2",165.012114408478,45.4091854948265,1,1
800,3.34973233074398,"2",235.381000503179,116.763130211249,1,1
495.108237845999,3.17356847690622,"2",141.466126542268,269.597481164624,0,1
576.946574729569,2.97738251600356,"4",165.615863943478,310.755624313589,0,0
800,3.88461073762074,"3",236.787306074395,228.438344084637,1,1
448.636567504383,3.25748365635209,"2",128.766122534055,128.881096314119,0,0
424.099739857648,3.46541888480564,"3",106.694306730618,254.225804875047,0,0
735.727654851498,4,"4",211.114074342078,183.267478717179,1,0
671.285859519173,3.92086077580034,"3",211.296672113819,173.618555082064,1,0
614.002194330031,2.8443604528775,"4",175.477863165746,71.7578140724262,0,0
743.240444445355,2.98305675094372,"2",226.272212732257,116.233431873427,0,0
650.206943611444,3.16198438191553,"3",184.232118793165,65.6194871421429,1,0
579.505758128277,3.87740961551899,"1",164.674912604731,130.259923055902,0,0
452.736732723868,3.41964158910962,"1",139.582382731605,85.2418655384531,0,0
532.546892261208,2.98739252916679,"3",169.876213917799,150.822853803728,1,1
681.101692042735,3.79328161566385,"2",217.518119845975,136.249963065941,1,0
518.385713554037,3.03641535985053,"2",141.442188280345,192.746151426102,0,0
620.273111922408,3.5170392460507,"1",173.892752089577,90.9562526725834,1,0
510.44191650481,3.32789562997301,"2",154.909782206808,327.613398115041,1,0
569.66970670991,3.8621550562474,"4",175.654514299691,129.731275956471,1,1
351.178551254182,2.93177335430228,"3",98.7456491769134,314.692145460394,1,1
591.621217153924,2.48437154799006,"2",162.487067047169,186.734299312532,0,1
782.649223149075,2.86164408007895,"3",227.637539845447,100.043766581103,1,1
585.396631090707,3.30870836691954,"3",181.718193542765,140.216741223061,1,0
640.598365565823,3.30715807895454,"3",196.987740049241,185.1757589575,1,0
556.76559370994,2.71044881991909,"4",147.551487426946,141.760570500959,1,1
643.71365202512,3.46086630435944,"2",203.837275513145,138.534733782363,0,0
387.912767631518,3.38308111665518,"3",122.495489036539,164.737697224032,1,1
671.108897707186,3.04434922548605,"3",200.283895384535,232.59992138141,1,1
575.421833914761,3.57830660285773,"1",166.491063382399,81.0322759290492,0,0
473.168994354921,2.97411304416024,"4",133.292779961372,91.0594189984035,0,1
698.077952565528,3.09449447928414,"2",210.493214337122,202.646411836888,1,0
564.702559051992,3.79427000946645,"2",177.334780098527,61.2823510300097,0,0
484.721199971248,3.71381147378049,"4",133.804830642549,190.04611103696,0,0
602.306516317193,3.32848836644655,"2",165.944590654809,128.239508088125,0,0
615.583219571903,3.58648879838686,"3",192.457062369835,232.334322748912,0,0
627.466052459675,2.9982865785652,"3",188.073964399124,161.917375069088,1,0
630.52607115978,3.30888942593966,"2",172.526135029237,118.302667108243,1,0
567.078714062056,3.01653298936946,"3",177.105040810717,103.01371748995,0,1
649.442794858648,3.45558649570741,"2",171.807427908387,204.673234674696,0,0
533.471713048596,3.57710269128521,"4",165.436615536718,158.592954908853,0,0
742.625699661115,3.41784900690181,"2",221.288147524506,132.344152790157,0,0
635.801841848947,3.10509697840801,"4",194.386562219773,127.381970234501,0,1
650.724986299187,3.19430683135516,"2",200.935904940298,150.124239838296,1,0
459.080588197607,3.27228379633652,"2",123.855872832222,139.087974548331,0,0
534.689258998808,3.32665096310703,"3",145.274662406567,126.485409205573,0,1
691.956495813586,3.40880106752233,"3",217.842091781892,129.38938659342,0,0
530.092369141789,3.48611212510794,"2",161.877418575083,144.286980306336,0,0
417.126148785337,2.97066507730928,"3",145.761383765444,71.8118433023998,1,1
420.819451532159,3.12699751284889,"3",125.453737727894,206.53771010479,1,1
449.525082571898,3.09358186826001,"1",131.276425072938,247.353863970163,0,0
546.650894257298,3.47093234133862,"3",149.000492205976,111.31534885416,1,0
590.287806023034,2.5089391764678,"2",187.573963740641,204.095185557212,1,1
580.652024344301,3.39477635544841,"2",149.772170903756,123.596130979986,1,1
567.761816767778,3.39187676199118,"2",142.881648132432,130.385036020035,0,0
696.3793994871,4,"2",205.597578734004,130.720618607549,0,1
487.990477047788,3.37275020777174,"1",155.65090003771,98.1279581284146,0,0
609.297603830784,2.96081608041887,"1",184.919359750697,225.201966241259,0,0
581.555191521338,3.35200649289153,"3",157.685192864246,69.1396639342773,1,1
516.763679616077,3.30133910765325,"1",165.555409872538,144.698774870361,0,1
585.210631180119,3.30824318419308,"3",180.936176640317,137.798543210991,1,0
573.127730100205,3.98783888155452,"2",168.095441201257,142.210508769767,1,1
522.952319337015,3.37740278298304,"2",151.181268093085,132.687983351445,1,1
445.584390317781,3.45391710605698,"2",119.378061963949,165.196608988419,1,1
540.223640041951,2.77077656641529,"1",163.928485578239,167.782013848681,1,0
638.379840890669,3.30555341490009,"2",182.127500154199,64.0763871844593,0,0
630.036098883344,3.38891906979275,"3",182.582128812878,168.916905771482,1,1
479.050572351431,3.56674991157519,"3",142.42559162659,222.255758097195,1,1
632.106304555059,3.86861539547911,"2",185.517184468223,109.91257917286,1,0
694.120261893642,3.21676583722502,"3",197.575307101246,113.876601365322,0,0
414.088802842467,4,"2",120.928500419949,213.588701268879,1,0
695.224649113859,3.43304737158824,"3",197.854916047892,115.188074499428,0,0
699.962991099302,3.89106862150356,"4",208.117263641916,150.444733450745,0,0
675.514943699488,3.64250233836819,"1",194.114587291503,148.662910308093,0,0
613.565497743379,3.06702566623961,"3",176.697161528473,263.194596268859,0,1
582.120666252418,3.22077370555696,"3",190.076322533718,183.591497908636,1,0
737.621914590196,3.55366996294537,"2",211.761510513293,196.761543771196,0,0
655.747134255047,4,"3",195.677995375609,106.562575036892,0,0
726.513248440767,3.35481849650763,"1",210.156165568883,136.123693746309,0,0
623.827093763951,3.70907300198166,"1",206.082314315067,155.948048083143,1,0
550.160711638592,3.24960047348771,"2",156.483396982194,297.559976638917,0,0
510.992410107171,2.48714824574426,"3",138.532672205039,299.655600228759,1,1
517.731280796281,3.72995342976659,"2",144.164820617549,94.7459261404936,1,0
571.883474146322,3.66500333623023,"2",158.037528315586,73.6501046331417,0,0
592.598229824883,3.08691550056041,"2",183.298262528809,125.853441450509,1,0
735.42125158948,3.4809820190072,"2",230.744660752428,105.699106438801,1,0
436.079507295826,3.3366780632371,"3",141.997451866476,179.946576630792,0,0
656.361074859321,4,"2",195.151708784056,150.119837706785,1,0
800,3.5761980773271,"4",229.440103604187,111.040967041239,0,0
548.186877287426,4,"3",160.602477490527,75.3575824305972,1,0
696.127779497569,3.35507993455083,"4",206.462668903704,136.015770939979,0,0
575.775977646926,3.71685578122444,"2",173.475499703446,127.733982621258,1,1
358.776970140346,2.97841134071929,"3",116.842104360446,130.859251618646,0,0
461.311791934608,3.41708061752874,"3",145.938755114475,245.71102690583,0,0
646.616640454897,3.08310719367774,"3",186.205057267884,213.341507449426,1,0
740.859292468073,3.1153256446266,"2",217.649124029177,147.060847196326,0,0
800,3.29831972453044,"1",261.464771392131,116.137645028806,0,0
641.346553550698,3.3684088981424,"2",178.376403373005,181.743007121572,0,0
577.432454093928,2.99781376076566,"3",176.081903358311,76.5773672843994,1,0
800,3.12209357293066,"3",238.455223894158,147.723546255957,1,0
447.083159264172,3.3942290539706,"1",152.956998978912,151.141512415897,1,0
653.095464896314,3.52662540842918,"4",193.058026721974,126.95873293295,0,1
529.399672262053,2.56270221974965,"3",159.401146872406,172.250252786678,0,0
557.494957444139,3.64444834655863,"2",151.637207214407,199.804100377438,1,0
614.695056259891,3.06990412622831,"3",203.487355414912,133.628561940815,0,1
401.669623657394,3.70538253851478,"1",117.394387204464,129.886546108661,1,1
539.412788300736,3.10884783245949,"3",163.423741627734,81.7166985922817,1,1
450.900794356737,3.65319536956758,"4",145.599555011713,167.204715764106,0,1
197.284730575396,3.63702837624679,"4",62.5942483469758,208.54653660217,0,0
468.690783783705,2.92022564213013,"3",142.648122445315,141.960907242708,0,1
676.889955155412,3.0275850729471,"3",193.479594551472,123.766846103363,0,0
702.683422888449,3.78559826609923,"3",195.656038775238,143.42978235312,1,1
623.298444478199,3.3784016277528,"4",167.646810848215,266.637315205539,1,0
533.157167320116,3.00106418003249,"3",167.243770931697,231.385299110871,1,1
434.175506829339,2.89572196130803,"3",121.253977736682,190.948171388129,1,1
800,2.99291157930673,"3",228.418064782443,253.276031769459,1,0
665.206632356021,2.87967800777823,"2",210.602555650871,111.829381895245,1,0
478.395863335596,3.06748593065811,"2",164.156904240105,311.985237378655,1,0
752.090560685432,3.59960290302404,"2",213.808977064781,137.716570600251,0,0
581.061133358342,2.97367218347016,"3",174.494260081469,122.137374693981,1,1
417.639781778231,3.69774185828675,"2",141.094652535375,120.214046900948,1,0
606.924081345964,2.60521385439428,"2",182.737076572782,177.194486311594,1,0
776.048409747545,3.33238237185428,"3",221.587661178933,256.165902012836,1,0
800,3.17720184561133,"3",243.068816173953,309.812439254682,1,1
482.937691686218,3.74656591473731,"2",136.825576169011,188.831806625921,0,1
785.142719064843,3.15903971026833,"1",239.155083718137,212.35375234099,0,0
682.879894733977,4,"4",198.226652049423,203.4875197851,1,0
514.252053957533,2.88801153567893,"1",143.377076973125,381.115943248493,0,0
567.609232175925,3.638797362744,"3",153.098545850227,181.745696200827,0,0
542.928010758743,2.80907349473667,"2",156.531297827249,198.257538407745,1,1
495.384450785787,3.36635580565107,"4",130.220739640963,218.122261422884,1,1
628.76526338699,3.68227155718276,"4",204.079400534432,71.3604026891671,1,0
558.589010360443,3.32288473641647,"2",158.241497966171,180.665828084785,0,0
453.853591403157,3.10695502917262,"1",147.510173028775,193.03270764353,0,0
607.218407297578,3.58716688476251,"2",178.23451330595,188.728119756815,1,0
616.266523195029,3.32020548051482,"2",196.142569626316,130.422179957641,1,0
800,3.56370442714532,"3",228.621170675829,242.734027090762,1,0
544.480363481394,3.68356545834386,"3",165.658291595264,337.684960624761,1,0
530.387662978851,3.05065850255021,"3",162.536965753085,190.503276047602,0,0
476.98371494909,2.9561158304685,"1",126.868753536079,158.68959205403,1,0
739.253877626086,3.01567748821734,"2",229.824872948995,318.670446028567,0,0
681.289801179443,3.41393400749014,"2",199.43015217222,87.151872247458,0,0
611.469751615273,3.62528801959,"4",191.105130775945,104.043861232899,0,0
562.81392371806,3.08118800730769,"4",163.00943788477,99.1488250748178,1,1
525.342498134485,3.58949363261072,"3",149.277902210217,226.97646528277,1,1
674.536254734873,3.01741226733412,"2",213.870228359326,87.8894619901413,0,1
732.518515025718,3.09141737761904,"2",222.874024051339,110.304694879386,1,0
680.675492690012,3.49257833056656,"1",201.206187808747,257.564345158555,0,1
391.131880136908,2.71677265427157,"3",128.223410291908,95.4720978516899,1,1
527.530561072472,3.3465786939446,"3",156.087052687316,282.520816642983,0,0
671.274311463632,3.57601035642203,"2",207.502955851843,83.5248520267352,1,0
602.799216785686,2.600110462917,"2",193.894416825538,167.523317014012,0,0
681.223627677202,3.87256230228645,"4",215.241128381696,90.5497684619213,1,1
594.858066283516,3.63183568754287,"2",176.0665222656,205.957767774183,1,1
758.454473133231,3.55327178844308,"2",211.043862574917,166.378009018988,1,0
538.164572548377,3.25775598002715,"3",150.750111532502,101.186275884703,1,1
558.316917047026,3.2633048654891,"2",168.595496561868,133.636329436784,0,0
462.726616957994,3.46164933086663,"1",148.869852556981,76.0504910096519,0,0
700.059241499235,3.79665494580926,"4",186.17062461031,266.1510137322,0,0
588.215143181945,4,"1",162.948949367431,94.6598156308115,1,0
671.30082747014,3.63921336210963,"3",206.256206500639,240.460164345292,0,0
783.826492505471,3.59854383728233,"1",217.536323547865,125.4019729001,1,0
640.225861062999,3.3478176605002,"4",191.583940512232,99.8452587895937,1,0
462.340230815271,3.55353012598923,"3",145.083213114325,161.597131954886,0,0
594.777293974013,3.17137743261677,"2",176.710541021951,102.20211183752,1,0
432.053900589447,3.11420224597503,"3",134.189733561182,125.290783416078,1,1
400.474280554822,3.70356026139505,"3",102.05904538027,178.221702320485,1,1
602.235266778866,3.19983859954881,"4",185.568536228762,122.972657424898,1,0
599.48638809372,3.70571000443552,"2",179.93037283782,178.22052215443,1,1
548.77154590489,3.36739206592643,"3",163.347171198715,111.403376469685,0,0
347.800505028851,3.92975453452075,"3",109.187084537186,273.292041436169,1,1
602.224495768536,2.88785011540008,"2",174.326297235399,205.196812747128,0,1
633.23554688118,3.37366504424946,"1",187.657410409893,116.072593064286,0,0
564.382382558461,3.38722371192255,"3",153.551561703442,143.884092171557,0,0
583.048533250769,3.86067243025781,"2",180.068812219316,175.619391574887,0,0
620.115795910439,3.96218431285991,"2",196.091553739541,140.275615615873,0,0
508.749977543142,3.72605474839126,"1",163.888698086894,141.610306220955,1,1
539.458451713987,3.69308172646296,"3",146.818904905438,116.273925471447,0,1
389.748670993056,3.87753370522725,"3",111.072795171177,207.928573281312,0,0
545.326273788363,3.55279653586376,"4",151.129481857969,141.351951101497,0,0
479.742655927862,3.36528215958076,"3",130.977097540167,218.375134606851,0,0
587.690766911847,3.96914742050115,"3",174.62329854895,217.698314595021,1,0
762.668131754718,3.84057913911349,"1",216.008610621354,158.331051146807,1,0
738.191578505705,3.76102537042899,"2",232.589057945063,155.498151092301,1,0
582.749217758853,3.28035579000393,"2",165.074066572595,221.859515025988,0,1
503.831038585163,3.24805267272078,"2",153.594181260501,240.18011283592,0,0
713.369529337627,3.56770635132674,"2",211.490007841135,177.84131989855,0,0
798.13618135215,3.59361471383935,"2",239.653610555661,176.512692995409,1,0
593.112642569317,3.14163567558425,"3",165.854285818235,90.908217975244,1,1
466.808416406742,3.08608826131059,"2",138.080429378226,229.513382813542,1,1
736.345004616467,3.98698848078308,"3",218.527384777,52.2784615104148,1,1
695.818542897992,4,"2",219.516956733817,258.411242310876,1,0
505.851578386691,3.82806737257208,"1",155.419112302083,68.0834467739253,1,0
575.643270171126,3.30728126320531,"2",174.338441233963,433.108437177319,1,0
653.394764186575,4,"2",177.295353999182,135.482100140135,0,0
517.185260243886,2.97394184405331,"3",150.429042218011,90.7988379086848,0,0
528.562862047539,2.73989500099496,"1",150.603060744774,206.007469045146,1,1
513.416076785218,2.82257519570729,"3",159.472513974444,78.9120160971854,1,1
606.725959625309,3.39484263085004,"2",174.763570445486,161.03913363401,0,0
600.08325598282,4,"3",183.452114581591,225.467866794968,0,0
501.108024880598,3.26117296821305,"2",152.072155720789,167.897972161055,1,0
654.809940396346,2.88324249246292,"2",198.326599564981,262.072917584059,0,0
596.878577384003,3.66905495302681,"3",184.089885501732,110.66087725453,1,1
589.048628620986,3.88156896878829,"2",172.4325861494,156.090043655241,1,1
488.189777689962,3.68778191736593,"2",141.747867777059,296.663623464505,0,0
776.650666877662,2.78230039439848,"3",235.392485418649,113.503523427449,1,1
625.030307549698,3.09387221443308,"4",177.485569281594,179.497933997076,1,0
656.217241903277,3.34161280604371,"4",186.108341030326,242.968193494802,1,1
699.911631043047,3.74560273812722,"2",219.85869837911,112.297781708857,1,0
569.890486086799,3.31728121933471,"1",157.376561255225,178.691558448821,0,1
556.689549821692,3.64080143122502,"3",175.956746476987,138.155288560145,1,0
652.177910588214,3.31161409479748,"2",188.542881479326,239.337625024202,0,0
516.416235743572,3.39877664925283,"3",151.406118332329,57.2672246121374,0,0
460.513791825813,3.3635280583575,"3",141.4236003563,135.32305267271,1,1
576.427149934447,3.51814971077765,"3",173.997489015295,394.903813930004,0,1
547.779875966444,4,"4",169.720033954018,60.5642713873813,0,0
715.13276198347,3.98712130691647,"2",215.284420256664,186.417599217781,0,0
733.272863374524,3.54964986950205,"1",208.22372262537,218.672825206814,0,0
694.417295766235,3.39195476278202,"2",197.804085151669,232.59458356964,1,0
653.150715553307,3.90642284455848,"4",212.15878318911,91.8756293453796,0,0
783.472746159598,3.14325550569144,"2",230.456882838312,198.569296518416,1,0
479.70600726554,3.48322827315845,"2",142.738393518132,97.1394932823007,1,0
702.664994614293,3.04895079528323,"4",198.417287577211,168.3014570504,0,0
686.236520658864,3.09478027035213,"2",208.338536903331,212.553009357564,1,0
685.495402268791,3.19462674799458,"2",194.288803092437,171.808379883231,0,0
522.818754285158,3.67485392238644,"3",165.215191315933,203.584995754412,0,0
622.403177065122,3.47004673311977,"4",177.770123924539,83.505248373003,1,0
624.702808222858,3.33027342957307,"3",200.697573348735,110.158839283575,0,0
731.264332337639,3.25118612944647,"4",228.350656109492,163.025101476952,1,0
589.093440645473,2.87115214573584,"4",175.304445753687,312.868729659358,0,1
800,3.54781410327295,"3",250.620252764757,129.84579051878,0,0
511.777234677833,3.33103748892418,"2",140.597088693263,124.334560373037,0,0
446.206565430999,3.63708462184291,"3",137.932578924116,159.952939854733,1,0
592.778448250336,3.22026279235546,"1",161.234633550034,190.899284312977,0,0
765.426802166391,3.4990946738288,"4",241.638243226156,175.205311204359,1,0
800,2.90742888297925,"4",240.197756453941,117.839945614411,1,1
676.574912017223,3.15962844908942,"2",221.968248899867,349.838554011691,1,1
411.022975832501,4,"3",127.584657130152,279.323804064484,0,0
567.97891887618,3.69479096774179,"2",172.493699131403,82.0708028925795,0,0
707.698592076978,3.67553075913211,"2",216.190668046039,380.453842947831,0,0
306.323104889755,3.46742946548413,"4",100.484144722254,178.673236178452,1,1
771.687549905269,3.44741451900002,"3",223.411335143929,132.675244855378,0,0
507.641458738805,3.49681035755104,"2",154.858411703917,119.74111176822,1,1
318.082219157362,3.28373437642134,"2",90.7524430794467,144.209760515663,1,1
634.321438600209,3.41624274918121,"4",188.288490964913,173.653345432271,0,1
383.206857203444,3.42647535445907,"3",110.142075051043,167.135608177787,0,1
667.827791530563,3.39196844550679,"2",199.355615089465,252.361826252009,1,0
606.957659408746,3.40636054216805,"3",180.275249143435,134.362691138752,0,0
515.120851174742,3.40963109956705,"2",147.967517151953,221.37252424394,1,1
481.104437710726,4,"3",137.488175791901,150.863899567535,0,0
310.906276939887,3.3557927133226,"4",87.4544401788543,172.066965139038,0,0
644.402583949138,3.31006620383229,"1",197.564518313526,82.8837514021336,0,0
256.252708561069,3.74407197644488,"1",60.8970047185008,144.445164539418,1,0
722.778783003077,3.59728593674974,"2",229.131924625713,176.230367860138,1,0
800,2.86633652631807,"2",257.775253442386,162.24941851264,0,0
630.046657409884,3.98345623819247,"2",190.780482075136,233.078648147723,0,0
800,3.53962661011248,"2",245.010015918518,111.062858499858,0,0
448.191769237282,2.90733269151258,"2",120.259815585773,112.942139299997,0,0
679.03010899756,3.15859691080171,"3",194.934325754193,122.003557617015,0,0
635.227274305895,3.53471460159713,"4",201.496155426357,142.962200269745,1,1
537.454934702709,3.62593630247036,"2",174.292068083128,63.7749630157956,0,0
608.711151671278,3.66077067943977,"1",185.120133391737,179.922245405878,1,0
568.885296524282,3.74937904399957,"4",158.396103341385,123.579460460005,1,0
743.453927795223,3.08523615334801,"2",208.263924601717,148.714023242955,0,0
603.028210701662,3.39409029401883,"3",186.156973664741,88.9448299118501,0,0
500.800584832667,3.03476691950296,"2",146.218114033562,134.435066214621,1,1
682.348742774412,3.51195179734952,"1",200.503024322423,90.4135139599569,1,0
519.763646734955,3.50633181847601,"3",140.552214649703,147.314746495966,0,0
601.963504590469,3.33323835935408,"2",179.960317437531,181.749033878211,0,0
690.819801666046,2.66723781808916,"2",220.505280193722,172.786064192574,0,0
438.724001037486,3.22812813541161,"2",124.681518675826,65.8455370573497,1,1
340.719696084721,3.32581402794758,"2",139.462125361354,429.473840452593,1,1
364.756081045784,3.04256304468165,"2",116.341631902934,115.812029474942,1,0
478.095524067953,3.49147544974025,"3",145.585696906482,146.304424689562,1,1
777.015205134913,3.41168115709187,"2",246.5453739199,116.854463729499,1,1
493.582951896984,2.83552523242268,"2",164.895443555075,127.257158497949,1,1
506.989953770257,3.53038929372249,"4",153.231265112927,76.5753502360553,0,0
762.553367482921,3.25408710747952,"3",239.736589034553,157.019223238778,1,0
686.107066086134,3.61003845581363,"4",187.3854124536,120.741478878652,0,1
555.538642581259,3.54513871190617,"2",168.949790299814,158.367849487901,1,1
700.159721521979,3.21575503109567,"4",205.720262131769,99.304482953855,1,1
504.072963293327,3.33387421962684,"1",134.005099357089,149.304107688135,0,0
520.588435562732,3.82910129870384,"3",156.088749525261,172.9142620014,1,1
683.603949279747,3.8542855730598,"3",201.512979379185,101.805640931073,0,0
512.561504224476,4,"2",144.177134097884,126.303243105357,1,0
214.340903832342,3.53200470611452,"1",67.886624483128,158.752445637494,0,0
604.057519493674,3.37169226967008,"3",200.825392415133,76.8626054643867,0,1
558.05712972129,3.72718853093589,"4",156.65833669315,227.087989450203,1,1
438.268016868774,3.1405591357551,"4",124.416533102609,107.162161016505,1,1
697.915710905008,3.79330431639489,"2",208.502120832677,249.626286542721,0,0
611.681863639278,3.44847843889356,"3",181.678080960015,374.955883244511,1,1
527.477463473853,2.87762902778919,"2",159.668460467667,147.97082440025,0,1
502.516440874062,3.19035669836972,"3",154.159693554677,40.2403041135778,1,1
600.929600120698,3.06381889106393,"3",171.424824937868,185.488627442637,1,0
419.906711407417,3.83490681286458,"3",133.629897140183,156.991580437434,0,1
569.989627965455,3.79366005595494,"4",174.022285305963,85.2830584712339,1,1
528.962455140436,3.87350283768324,"3",163.271332965929,181.018658403358,1,0
714.909538253827,2.83911573271787,"3",225.574484756074,110.236989343895,0,1
575.162716743877,3.51209707571371,"3",183.115707283711,134.230705948467,0,0
504.407686298049,2.93423415117895,"3",149.311797957578,155.350523694466,1,1
707.210150722242,3.54222448398124,"2",202.182853507154,128.724462247958,1,0
619.601845449353,3.51353467535534,"4",207.091523763382,219.273376997978,0,0
479.295339579636,2.70147045404647,"2",166.897260930038,134.852790239221,1,0
782.125441058942,3.43833045161368,"3",232.98242541276,97.0184075968061,0,0
503.322909429261,3.26719614740052,"1",150.386957716023,115.169455295328,0,0
341.530683268785,3.68581601978214,"2",108.803095579267,171.082131965939,1,1
465.573452582898,3.1810879107499,"4",136.858785371744,134.335485128074,0,1
676.05434889181,3.73855365000848,"3",202.808912610828,72.1331840489915,0,0
659.243416870493,3.74406376245475,"1",188.073961192859,190.841970990647,0,0
440.752623980641,3.44469328541752,"1",118.115224172039,128.54603407239,1,1
613.58051160916,2.95465166217635,"3",188.195864993807,265.387514855026,0,1
637.225540467082,3.82626019693865,"3",183.446320826155,114.889565168858,1,1
616.148251986684,3.9007538928027,"3",177.18774137207,130.645833027997,0,0
450.883201139304,3.25046466567031,"1",154.777394570651,453.636868320504,0,0
383.362201041762,3.25452668911855,"3",115.237022398735,111.337860839912,0,1
447.869571870237,3.39256658508569,"4",129.968448053599,89.8153644153319,1,1
594.563466157396,2.45509561907966,"1",171.717096147324,152.881497493231,1,1
573.97471666176,3.67454782247462,"2",174.035539767916,203.863309252809,0,0
578.065849437854,2.99297249507188,"3",165.840039429363,93.8473598476085,1,0
522.489240340849,3.10192462429848,"3",145.908933510796,133.725020667376,1,1
718.567169617476,3.22607286193228,"2",212.607498778397,307.923236719719,0,1
800,3.44633906120761,"4",231.946719415083,88.1702460885765,0,1
498.466255345277,2.91555200222468,"4",147.677374744379,99.8872760589994,0,1
669.771012037124,3.97784446785747,"1",192.462992099656,66.3232266627787,1,0
